9.35097	3.0515	5.8175	0.000497513
9.27532	2.9889	5.75541	0.000266132
9.19864	2.9277	5.69341	0.000136993
9.12096	2.86786	5.63151	6.82369e-05
9.04227	2.80938	5.5697	3.30882e-05
8.96261	2.75224	5.50799	1.5714e-05
8.88197	2.69642	5.44637	7.35227e-06
8.80037	2.64189	5.38484	3.40965e-06
8.71783	2.58866	5.32341	1.57814e-06
8.63435	2.53669	5.26206	7.34893e-07
8.54995	2.48597	5.2008	3.47104e-07
8.46465	2.43648	5.13962	1.67167e-07
8.37845	2.38821	5.07854	8.20398e-08
8.29136	2.34113	5.01753	4.07304e-08
8.20341	2.29524	4.95661	2.0228e-08
8.1146	2.25051	4.89577	9.93974e-09
8.02495	2.20692	4.83501	4.79787e-09
7.93447	2.16447	4.77433	2.2713e-09
7.84316	2.12312	4.71373	1.05954e-09
7.75106	2.08287	4.65321	4.92532e-10
7.65816	2.0437	4.59276	2.3196e-10
7.56448	2.00558	4.53239	1.12745e-10
7.47003	1.96851	4.47208	5.73637e-11
7.37483	1.93246	4.41186	3.0645e-11
7.27889	1.89741	4.3517	1.70192e-11
7.18222	1.86336	4.29161	9.64859e-12
7.08483	1.83028	4.23159	5.47855e-12
6.98674	1.79815	4.17163	3.0717e-12
6.88796	1.76696	4.11175	1.68955e-12
6.7885	1.73669	4.05192	9.13809e-13
6.68837	1.70733	3.99216	4.91467e-13
6.5876	1.67885	3.93247	2.67503e-13
6.48618	1.65123	3.87283	1.49912e-13
6.38414	1.62447	3.81326	8.71682e-14
6.28149	1.59854	3.75374	5.22725e-14
6.17823	1.57343	3.69428	3.18529e-14
6.07439	1.54911	3.63487	1.9438e-14
5.96997	1.52558	3.57552	1.17816e-14
5.86498	1.50281	3.51623	7.09466e-15
5.75945	1.48079	3.45699	4.28273e-15
5.65338	1.4595	3.39779	2.63465e-15
5.54679	1.43891	3.33865	1.68378e-15
5.43969	1.41903	3.27956	1.13146e-15
5.33208	1.39982	3.22051	7.95677e-16
5.22399	1.38126	3.16151	5.73569e-16
5.11543	1.36336	3.10256	4.13061e-16
5.00641	1.34607	3.04365	2.91356e-16
4.89694	1.3294	2.98478	1.99599e-16
4.78704	1.31331	2.92596	1.33419e-16
4.67671	1.2978	2.86717	8.85233e-17
4.56597	1.28284	2.80843	5.97969e-17
4.45484	1.26842	2.74972	4.20407e-17
4.34333	1.25453	2.69105	3.09318e-17
4.23144	1.24113	2.63241	2.34961e-17
4.1192	1.22822	2.57381	1.80336e-17
4.00661	1.21578	2.51524	1.37471e-17
3.89368	1.20379	2.4567	1.03379e-17
3.78044	1.19224	2.39819	7.70821e-18
3.66689	1.1811	2.33971	5.79229e-18
3.55305	1.17036	2.28127	4.48602e-18
3.43893	1.16001	2.22284	3.63757e-18
3.32454	1.15001	2.16444	3.07423e-18
3.20989	1.14037	2.10607	2.64345e-18
3.095	1.13105	2.04772	2.24649e-18
2.97988	1.12205	1.98939	1.84893e-18
2.86454	1.11335	1.93109	1.46541e-18
2.749	1.10492	1.8728	1.1299e-18
2.63326	1.09675	1.81453	8.68161e-19
2.51735	1.08882	1.75628	6.84539e-19
2.40127	1.08112	1.69804	5.64055e-19
2.28503	1.07363	1.63982	4.83193e-19
2.16866	1.06633	1.58161	4.20759e-19
2.05216	1.0592	1.52342	3.63811e-19
1.93554	1.05223	1.46523	3.08206e-19
1.81882	1.0454	1.40706	2.55861e-19
1.70201	1.03869	1.34889	2.11024e-19
1.58513	1.03208	1.29073	1.77017e-19
1.46818	1.02556	1.23258	1.54233e-19
1.35118	1.01911	1.17443	1.39839e-19
1.23414	1.01271	1.11628	1.29114e-19
1.11708	1.00635	1.05814	1.17683e-19
1	1	1	1.03388e-19
